slide_id,subject_UID,subject_organ_UID,EXP_ID,GROUP_ID,INDIVIDUAL_ID,COMPOUND_NAME,compound_name_clean,compound_folder_name,ORGAN,FILE_LOCATION,CAPTURE_NO,SPECIES,SINGLE_REPEAT_TYPE,ADMINISTRATION_ROUTE_TYPE,ANIMAL_AGE(week),SACRIFICE_PERIOD,DOSE,DOSE_UNIT,bad_UID,findings,abnormal,HasAbnormal
4373,0102_01_1,0102_01_1_L,102,1,1,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4373.svs,1/1,Rat,Single,Gavage,6,3 hr,0,mg/kg,False,[],0,0
4374,0102_01_2,0102_01_2_L,102,1,2,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4374.svs,1/1,Rat,Single,Gavage,6,3 hr,0,mg/kg,False,[],0,0
4375,0102_01_3,0102_01_3_L,102,1,3,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4375.svs,1/1,Rat,Single,Gavage,6,3 hr,0,mg/kg,False,[],0,0
4376,0102_01_4,0102_01_4_L,102,1,4,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4376.svs,1/1,Rat,Single,Gavage,6,3 hr,0,mg/kg,False,[],0,0
4377,0102_01_5,0102_01_5_L,102,1,5,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4377.svs,1/1,Rat,Single,Gavage,6,3 hr,0,mg/kg,False,[],0,0
4395,0102_02_1,0102_02_1_L,102,2,1,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4395.svs,1/1,Rat,Single,Gavage,6,6 hr,0,mg/kg,False,[],0,0
4396,0102_02_2,0102_02_2_L,102,2,2,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4396.svs,1/1,Rat,Single,Gavage,6,6 hr,0,mg/kg,False,[],0,0
4397,0102_02_3,0102_02_3_L,102,2,3,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4397.svs,1/1,Rat,Single,Gavage,6,6 hr,0,mg/kg,False,[],0,0
4398,0102_02_4,0102_02_4_L,102,2,4,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4398.svs,1/1,Rat,Single,Gavage,6,6 hr,0,mg/kg,False,[],0,0
4399,0102_02_5,0102_02_5_L,102,2,5,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4399.svs,1/1,Rat,Single,Gavage,6,6 hr,0,mg/kg,False,[],0,0
4421,0102_03_1,0102_03_1_L,102,3,1,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4421.svs,1/1,Rat,Single,Gavage,6,9 hr,0,mg/kg,False,[],0,0
4422,0102_03_2,0102_03_2_L,102,3,2,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4422.svs,1/1,Rat,Single,Gavage,6,9 hr,0,mg/kg,False,[],0,0
4423,0102_03_3,0102_03_3_L,102,3,3,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4423.svs,1/1,Rat,Single,Gavage,6,9 hr,0,mg/kg,False,[],0,0
4424,0102_03_4,0102_03_4_L,102,3,4,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4424.svs,1/1,Rat,Single,Gavage,6,9 hr,0,mg/kg,False,"[['Cellular infiltration', nan, 'minimal', True]]",1,1
4425,0102_03_5,0102_03_5_L,102,3,5,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4425.svs,1/1,Rat,Single,Gavage,6,9 hr,0,mg/kg,False,[],0,0
4442,0102_04_1,0102_04_1_L,102,4,1,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4442.svs,1/1,Rat,Single,Gavage,6,24 hr,0,mg/kg,False,[],0,0
4443,0102_04_2,0102_04_2_L,102,4,2,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4443.svs,1/1,Rat,Single,Gavage,6,24 hr,0,mg/kg,False,[],0,0
4444,0102_04_3,0102_04_3_L,102,4,3,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4444.svs,1/1,Rat,Single,Gavage,6,24 hr,0,mg/kg,False,[],0,0
4445,0102_04_4,0102_04_4_L,102,4,4,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4445.svs,1/1,Rat,Single,Gavage,6,24 hr,0,mg/kg,False,[],0,0
4446,0102_04_5,0102_04_5_L,102,4,5,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4446.svs,1/1,Rat,Single,Gavage,6,24 hr,0,mg/kg,False,[],0,0
4379,0102_05_1,0102_05_1_L,102,5,1,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4379.svs,1/1,Rat,Single,Gavage,6,3 hr,3,mg/kg,False,[],0,0
4380,0102_05_2,0102_05_2_L,102,5,2,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4380.svs,1/1,Rat,Single,Gavage,6,3 hr,3,mg/kg,False,[],0,0
4381,0102_05_3,0102_05_3_L,102,5,3,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4381.svs,1/1,Rat,Single,Gavage,6,3 hr,3,mg/kg,False,[],0,0
4382,0102_05_4,0102_05_4_L,102,5,4,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4382.svs,1/1,Rat,Single,Gavage,6,3 hr,3,mg/kg,False,[],0,0
4383,0102_05_5,0102_05_5_L,102,5,5,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4383.svs,1/1,Rat,Single,Gavage,6,3 hr,3,mg/kg,False,[],0,0
4400,0102_06_1,0102_06_1_L,102,6,1,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4400.svs,1/1,Rat,Single,Gavage,6,6 hr,3,mg/kg,False,[],0,0
4401,0102_06_2,0102_06_2_L,102,6,2,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4401.svs,1/1,Rat,Single,Gavage,6,6 hr,3,mg/kg,False,[],0,0
70451,0102_06_3,0102_06_3_L,102,6,3,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/70451.svs,1/1,Rat,Single,Gavage,6,6 hr,3,mg/kg,False,[],0,0
4403,0102_06_4,0102_06_4_L,102,6,4,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4403.svs,1/1,Rat,Single,Gavage,6,6 hr,3,mg/kg,False,[],0,0
4404,0102_06_5,0102_06_5_L,102,6,5,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4404.svs,1/1,Rat,Single,Gavage,6,6 hr,3,mg/kg,False,[],0,0
4426,0102_07_1,0102_07_1_L,102,7,1,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4426.svs,1/1,Rat,Single,Gavage,6,9 hr,3,mg/kg,False,[],0,0
4427,0102_07_2,0102_07_2_L,102,7,2,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4427.svs,1/1,Rat,Single,Gavage,6,9 hr,3,mg/kg,False,[],0,0
4428,0102_07_3,0102_07_3_L,102,7,3,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4428.svs,1/1,Rat,Single,Gavage,6,9 hr,3,mg/kg,False,[],0,0
4429,0102_07_4,0102_07_4_L,102,7,4,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4429.svs,1/1,Rat,Single,Gavage,6,9 hr,3,mg/kg,False,[],0,0
4430,0102_07_5,0102_07_5_L,102,7,5,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4430.svs,1/1,Rat,Single,Gavage,6,9 hr,3,mg/kg,False,[],0,0
4447,0102_08_1,0102_08_1_L,102,8,1,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4447.svs,1/1,Rat,Single,Gavage,6,24 hr,3,mg/kg,False,[],0,0
4448,0102_08_2,0102_08_2_L,102,8,2,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4448.svs,1/1,Rat,Single,Gavage,6,24 hr,3,mg/kg,False,[],0,0
4449,0102_08_3,0102_08_3_L,102,8,3,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4449.svs,1/1,Rat,Single,Gavage,6,24 hr,3,mg/kg,False,[],0,0
4450,0102_08_4,0102_08_4_L,102,8,4,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4450.svs,1/1,Rat,Single,Gavage,6,24 hr,3,mg/kg,False,[],0,0
4451,0102_08_5,0102_08_5_L,102,8,5,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4451.svs,1/1,Rat,Single,Gavage,6,24 hr,3,mg/kg,False,[],0,0
4384,0102_09_1,0102_09_1_L,102,9,1,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4384.svs,1/1,Rat,Single,Gavage,6,3 hr,10,mg/kg,False,[],0,0
4385,0102_09_2,0102_09_2_L,102,9,2,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4385.svs,1/1,Rat,Single,Gavage,6,3 hr,10,mg/kg,False,[],0,0
4386,0102_09_3,0102_09_3_L,102,9,3,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4386.svs,1/1,Rat,Single,Gavage,6,3 hr,10,mg/kg,False,"[['Necrosis', nan, 'minimal', True]]",1,1
4387,0102_09_4,0102_09_4_L,102,9,4,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4387.svs,1/1,Rat,Single,Gavage,6,3 hr,10,mg/kg,False,[],0,0
70449,0102_09_5,0102_09_5_L,102,9,5,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/70449.svs,1/1,Rat,Single,Gavage,6,3 hr,10,mg/kg,False,[],0,0
4405,0102_10_1,0102_10_1_L,102,10,1,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4405.svs,1/1,Rat,Single,Gavage,6,6 hr,10,mg/kg,False,[],0,0
4406,0102_10_2,0102_10_2_L,102,10,2,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4406.svs,1/1,Rat,Single,Gavage,6,6 hr,10,mg/kg,False,"[['Degeneration: acidophilic: eosinophilic', 'Periportal', 'minimal', False]]",1,1
4407,0102_10_3,0102_10_3_L,102,10,3,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4407.svs,1/1,Rat,Single,Gavage,6,6 hr,10,mg/kg,False,"[['Degeneration: acidophilic: eosinophilic', 'Periportal', 'minimal', False]]",1,1
4408,0102_10_4,0102_10_4_L,102,10,4,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4408.svs,1/1,Rat,Single,Gavage,6,6 hr,10,mg/kg,False,[],0,0
4409,0102_10_5,0102_10_5_L,102,10,5,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4409.svs,1/1,Rat,Single,Gavage,6,6 hr,10,mg/kg,False,[],0,0
4432,0102_11_1,0102_11_1_L,102,11,1,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4432.svs,1/1,Rat,Single,Gavage,6,9 hr,10,mg/kg,False,[],0,0
4433,0102_11_2,0102_11_2_L,102,11,2,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4433.svs,1/1,Rat,Single,Gavage,6,9 hr,10,mg/kg,False,[],0,0
4434,0102_11_3,0102_11_3_L,102,11,3,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4434.svs,1/1,Rat,Single,Gavage,6,9 hr,10,mg/kg,False,[],0,0
4435,0102_11_4,0102_11_4_L,102,11,4,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4435.svs,1/1,Rat,Single,Gavage,6,9 hr,10,mg/kg,False,[],0,0
4436,0102_11_5,0102_11_5_L,102,11,5,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4436.svs,1/1,Rat,Single,Gavage,6,9 hr,10,mg/kg,False,[],0,0
4452,0102_12_1,0102_12_1_L,102,12,1,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4452.svs,1/1,Rat,Single,Gavage,6,24 hr,10,mg/kg,False,[],0,0
4453,0102_12_2,0102_12_2_L,102,12,2,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4453.svs,1/1,Rat,Single,Gavage,6,24 hr,10,mg/kg,False,[],0,0
4454,0102_12_3,0102_12_3_L,102,12,3,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4454.svs,1/1,Rat,Single,Gavage,6,24 hr,10,mg/kg,False,[],0,0
4455,0102_12_4,0102_12_4_L,102,12,4,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4455.svs,1/1,Rat,Single,Gavage,6,24 hr,10,mg/kg,False,[],0,0
4456,0102_12_5,0102_12_5_L,102,12,5,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4456.svs,1/1,Rat,Single,Gavage,6,24 hr,10,mg/kg,False,[],0,0
70450,0102_13_1,0102_13_1_L,102,13,1,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/70450.svs,1/1,Rat,Single,Gavage,6,3 hr,30,mg/kg,False,[],0,0
4390,0102_13_2,0102_13_2_L,102,13,2,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4390.svs,1/1,Rat,Single,Gavage,6,3 hr,30,mg/kg,False,"[['Degeneration: acidophilic: eosinophilic', 'Periportal', 'minimal', False], ['Necrosis', 'Periportal', 'minimal', False]]",1,1
4391,0102_13_3,0102_13_3_L,102,13,3,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4391.svs,1/1,Rat,Single,Gavage,6,3 hr,30,mg/kg,False,[],0,0
4392,0102_13_4,0102_13_4_L,102,13,4,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4392.svs,1/1,Rat,Single,Gavage,6,3 hr,30,mg/kg,False,"[['Necrosis', nan, 'minimal', True]]",1,1
4393,0102_13_5,0102_13_5_L,102,13,5,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4393.svs,1/1,Rat,Single,Gavage,6,3 hr,30,mg/kg,False,[],0,0
4410,0102_14_1,0102_14_1_L,102,14,1,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4410.svs,1/1,Rat,Single,Gavage,6,6 hr,30,mg/kg,False,"[['Degeneration: acidophilic: eosinophilic', 'Periportal', 'minimal', False]]",1,1
4411,0102_14_2,0102_14_2_L,102,14,2,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4411.svs,1/1,Rat,Single,Gavage,6,6 hr,30,mg/kg,False,"[['Necrosis', nan, 'minimal', True]]",1,1
70452,0102_14_3,0102_14_3_L,102,14,3,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/70452.svs,1/1,Rat,Single,Gavage,6,6 hr,30,mg/kg,False,"[['Degeneration: acidophilic: eosinophilic', 'Periportal', 'slight', False], ['Necrosis', 'Periportal', 'slight', False]]",1,1
4419,0102_14_4,0102_14_4_L,102,14,4,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4419.svs,1/1,Rat,Single,Gavage,6,6 hr,30,mg/kg,False,[],0,0
4420,0102_14_5,0102_14_5_L,102,14,5,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4420.svs,1/1,Rat,Single,Gavage,6,6 hr,30,mg/kg,False,[],0,0
4437,0102_15_1,0102_15_1_L,102,15,1,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4437.svs,1/1,Rat,Single,Gavage,6,9 hr,30,mg/kg,False,"[['Cellular infiltration', nan, 'minimal', True], ['Cellular infiltration', 'Periportal', 'minimal', False], ['Degeneration: acidophilic: eosinophilic', 'Periportal', 'minimal', False]]",1,1
4438,0102_15_2,0102_15_2_L,102,15,2,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4438.svs,1/1,Rat,Single,Gavage,6,9 hr,30,mg/kg,False,"[['Cellular infiltration', 'Periportal', 'minimal', False]]",1,1
4439,0102_15_3,0102_15_3_L,102,15,3,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4439.svs,1/1,Rat,Single,Gavage,6,9 hr,30,mg/kg,False,[],0,0
4440,0102_15_4,0102_15_4_L,102,15,4,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4440.svs,1/1,Rat,Single,Gavage,6,9 hr,30,mg/kg,False,[],0,0
4441,0102_15_5,0102_15_5_L,102,15,5,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4441.svs,1/1,Rat,Single,Gavage,6,9 hr,30,mg/kg,False,[],0,0
4457,0102_16_1,0102_16_1_L,102,16,1,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4457.svs,1/1,Rat,Single,Gavage,6,24 hr,30,mg/kg,False,"[['Degeneration: acidophilic: eosinophilic', 'Periportal', 'minimal', False], ['Necrosis', nan, 'minimal', True]]",1,1
4458,0102_16_2,0102_16_2_L,102,16,2,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4458.svs,1/1,Rat,Single,Gavage,6,24 hr,30,mg/kg,False,[],0,0
4459,0102_16_3,0102_16_3_L,102,16,3,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4459.svs,1/1,Rat,Single,Gavage,6,24 hr,30,mg/kg,False,"[['Degeneration: acidophilic: eosinophilic', 'Periportal', 'minimal', False]]",1,1
4460,0102_16_4,0102_16_4_L,102,16,4,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4460.svs,1/1,Rat,Single,Gavage,6,24 hr,30,mg/kg,False,[],0,0
4461,0102_16_5,0102_16_5_L,102,16,5,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/4461.svs,1/1,Rat,Single,Gavage,6,24 hr,30,mg/kg,False,"[['Cellular infiltration', 'Periportal', 'minimal', False], ['Degeneration: acidophilic: eosinophilic', 'Periportal', 'minimal', False]]",1,1
25582,0103_01_1,0103_01_1_L,103,1,1,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/25582.svs,1/1,Rat,Repeat,Gavage,6,4 day,0,mg/kg,False,[],0,0
25584,0103_01_2,0103_01_2_L,103,1,2,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/25584.svs,1/1,Rat,Repeat,Gavage,6,4 day,0,mg/kg,False,[],0,0
25586,0103_01_3,0103_01_3_L,103,1,3,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/25586.svs,1/1,Rat,Repeat,Gavage,6,4 day,0,mg/kg,False,[],0,0
25588,0103_01_4,0103_01_4_L,103,1,4,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/25588.svs,1/1,Rat,Repeat,Gavage,6,4 day,0,mg/kg,False,[],0,0
25590,0103_01_5,0103_01_5_L,103,1,5,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/25590.svs,1/1,Rat,Repeat,Gavage,6,4 day,0,mg/kg,False,[],0,0
25623,0103_02_1,0103_02_1_L,103,2,1,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/25623.svs,1/1,Rat,Repeat,Gavage,6,8 day,0,mg/kg,False,[],0,0
25625,0103_02_2,0103_02_2_L,103,2,2,allyl alcohol,allyl_alcohol,allyl_alcohol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allyl_alcohol/Liver/25625.svs,1/1,Rat,Repeat,Gavage,6,8 day,0,mg/kg,False,[],0,0
